Purchase_Fact_ID,Customer_ID,Product_ID,Channel_ID,Time_ID,Device_ID,Payment_ID,Marketing_ID,Shipping_ID,Purchase_Amount,Frequency_of_Purchase,Brand_Loyalty_Score,Product_Rating,Time_Spent_Research_Hours,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Discount_Used,Purchase_Intent,Time_to_Decision_Days
5041,81-479-0790,17,2,20240826,1,2,2,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5042,81-479-0790,17,2,20240826,1,2,6,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5043,81-479-0790,17,2,20240826,1,2,10,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5044,81-479-0790,17,2,20240826,1,2,14,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5045,81-479-0790,17,2,20240826,1,2,18,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5046,81-479-0790,17,2,20240826,1,2,22,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5047,81-479-0790,17,2,20240826,1,2,26,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5048,81-479-0790,17,2,20240826,1,2,30,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5049,81-479-0790,17,2,20240826,1,2,34,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5050,81-479-0790,17,2,20240826,1,2,38,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5051,81-479-0790,17,2,20240826,1,2,42,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5052,81-479-0790,17,2,20240826,1,2,46,3,366.16,12,4,4,2,1,5,Low,0,Need-based,4
5053,03-023-9932,12,3,20240424,3,1,2,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5054,03-023-9932,12,3,20240424,3,1,6,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5055,03-023-9932,12,3,20240424,3,1,10,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5056,03-023-9932,12,3,20240424,3,1,14,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5057,03-023-9932,12,3,20240424,3,1,18,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5058,03-023-9932,12,3,20240424,3,1,22,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5059,03-023-9932,12,3,20240424,3,1,26,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5060,03-023-9932,12,3,20240424,3,1,30,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5061,03-023-9932,12,3,20240424,3,1,34,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5062,03-023-9932,12,3,20240424,3,1,38,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5063,03-023-9932,12,3,20240424,3,1,42,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5064,03-023-9932,12,3,20240424,3,1,46,2,481.78,8,5,2,0,2,4,Low,1,Wants-based,1
5065,36-632-2460,16,2,20240808,3,2,2,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5066,36-632-2460,16,2,20240808,3,2,6,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5067,36-632-2460,16,2,20240808,3,2,10,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5068,36-632-2460,16,2,20240808,3,2,14,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5069,36-632-2460,16,2,20240808,3,2,18,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5070,36-632-2460,16,2,20240808,3,2,22,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5071,36-632-2460,16,2,20240808,3,2,26,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5072,36-632-2460,16,2,20240808,3,2,30,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5073,36-632-2460,16,2,20240808,3,2,34,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5074,36-632-2460,16,2,20240808,3,2,38,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5075,36-632-2460,16,2,20240808,3,2,42,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5076,36-632-2460,16,2,20240808,3,2,46,3,131.48,8,3,5,0,2,1,Low,1,Wants-based,12
5077,32-799-7704,1,3,20240905,1,4,4,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5078,32-799-7704,1,3,20240905,1,4,8,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5079,32-799-7704,1,3,20240905,1,4,12,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5080,32-799-7704,1,3,20240905,1,4,16,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5081,32-799-7704,1,3,20240905,1,4,20,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5082,32-799-7704,1,3,20240905,1,4,24,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5083,32-799-7704,1,3,20240905,1,4,28,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5084,32-799-7704,1,3,20240905,1,4,32,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5085,32-799-7704,1,3,20240905,1,4,36,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5086,32-799-7704,1,3,20240905,1,4,40,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5087,32-799-7704,1,3,20240905,1,4,44,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5088,32-799-7704,1,3,20240905,1,4,48,1,402.86,11,3,5,1,0,2,None,0,Impulsive,8
5089,09-369-0588,16,3,20240416,2,3,2,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5090,09-369-0588,16,3,20240416,2,3,6,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5091,09-369-0588,16,3,20240416,2,3,10,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5092,09-369-0588,16,3,20240416,2,3,14,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5093,09-369-0588,16,3,20240416,2,3,18,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5094,09-369-0588,16,3,20240416,2,3,22,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5095,09-369-0588,16,3,20240416,2,3,26,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5096,09-369-0588,16,3,20240416,2,3,30,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5097,09-369-0588,16,3,20240416,2,3,34,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5098,09-369-0588,16,3,20240416,2,3,38,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5099,09-369-0588,16,3,20240416,2,3,42,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5100,09-369-0588,16,3,20240416,2,3,46,2,333.18,6,1,1,0,2,5,Low,1,Planned,8
5101,87-727-6434,18,1,20240717,2,2,2,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5102,87-727-6434,18,1,20240717,2,2,6,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5103,87-727-6434,18,1,20240717,2,2,10,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5104,87-727-6434,18,1,20240717,2,2,14,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5105,87-727-6434,18,1,20240717,2,2,18,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5106,87-727-6434,18,1,20240717,2,2,22,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5107,87-727-6434,18,1,20240717,2,2,26,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5108,87-727-6434,18,1,20240717,2,2,30,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5109,87-727-6434,18,1,20240717,2,2,34,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5110,87-727-6434,18,1,20240717,2,2,38,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5111,87-727-6434,18,1,20240717,2,2,42,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5112,87-727-6434,18,1,20240717,2,2,46,3,73.23,8,2,2,2,1,2,Low,1,Need-based,6
5113,93-413-4758,7,1,20240531,3,5,1,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5114,93-413-4758,7,1,20240531,3,5,5,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5115,93-413-4758,7,1,20240531,3,5,9,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5116,93-413-4758,7,1,20240531,3,5,13,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5117,93-413-4758,7,1,20240531,3,5,17,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5118,93-413-4758,7,1,20240531,3,5,21,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5119,93-413-4758,7,1,20240531,3,5,25,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5120,93-413-4758,7,1,20240531,3,5,29,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5121,93-413-4758,7,1,20240531,3,5,33,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5122,93-413-4758,7,1,20240531,3,5,37,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5123,93-413-4758,7,1,20240531,3,5,41,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5124,93-413-4758,7,1,20240531,3,5,45,2,182.60,4,5,2,0,2,9,High,0,Wants-based,5
5125,15-663-7994,9,1,20240121,2,3,3,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5126,15-663-7994,9,1,20240121,2,3,7,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5127,15-663-7994,9,1,20240121,2,3,11,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5128,15-663-7994,9,1,20240121,2,3,15,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5129,15-663-7994,9,1,20240121,2,3,19,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5130,15-663-7994,9,1,20240121,2,3,23,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5131,15-663-7994,9,1,20240121,2,3,27,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5132,15-663-7994,9,1,20240121,2,3,31,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5133,15-663-7994,9,1,20240121,2,3,35,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5134,15-663-7994,9,1,20240121,2,3,39,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5135,15-663-7994,9,1,20240121,2,3,43,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5136,15-663-7994,9,1,20240121,2,3,47,3,497.80,2,3,5,0,1,2,Medium,1,Wants-based,9
5137,29-319-4519,17,3,20240615,1,1,3,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5138,29-319-4519,17,3,20240615,1,1,7,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5139,29-319-4519,17,3,20240615,1,1,11,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5140,29-319-4519,17,3,20240615,1,1,15,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5141,29-319-4519,17,3,20240615,1,1,19,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5142,29-319-4519,17,3,20240615,1,1,23,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5143,29-319-4519,17,3,20240615,1,1,27,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5144,29-319-4519,17,3,20240615,1,1,31,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5145,29-319-4519,17,3,20240615,1,1,35,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5146,29-319-4519,17,3,20240615,1,1,39,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5147,29-319-4519,17,3,20240615,1,1,43,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5148,29-319-4519,17,3,20240615,1,1,47,1,171.17,4,1,3,0,0,4,Medium,0,Wants-based,12
5149,40-347-2903,9,3,20240419,2,4,1,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5150,40-347-2903,9,3,20240419,2,4,5,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5151,40-347-2903,9,3,20240419,2,4,9,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5152,40-347-2903,9,3,20240419,2,4,13,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5153,40-347-2903,9,3,20240419,2,4,17,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5154,40-347-2903,9,3,20240419,2,4,21,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5155,40-347-2903,9,3,20240419,2,4,25,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5156,40-347-2903,9,3,20240419,2,4,29,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5157,40-347-2903,9,3,20240419,2,4,33,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5158,40-347-2903,9,3,20240419,2,4,37,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5159,40-347-2903,9,3,20240419,2,4,41,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5160,40-347-2903,9,3,20240419,2,4,45,1,425.82,3,4,5,1,1,6,High,1,Wants-based,11
5161,18-452-1635,10,3,20240912,3,1,2,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5162,18-452-1635,10,3,20240912,3,1,6,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5163,18-452-1635,10,3,20240912,3,1,10,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5164,18-452-1635,10,3,20240912,3,1,14,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5165,18-452-1635,10,3,20240912,3,1,18,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5166,18-452-1635,10,3,20240912,3,1,22,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5167,18-452-1635,10,3,20240912,3,1,26,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5168,18-452-1635,10,3,20240912,3,1,30,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5169,18-452-1635,10,3,20240912,3,1,34,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5170,18-452-1635,10,3,20240912,3,1,38,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5171,18-452-1635,10,3,20240912,3,1,42,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5172,18-452-1635,10,3,20240912,3,1,46,3,210.58,10,5,1,2,1,3,Low,1,Planned,8
5173,47-710-5471,22,1,20240904,1,5,1,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5174,47-710-5471,22,1,20240904,1,5,5,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5175,47-710-5471,22,1,20240904,1,5,9,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5176,47-710-5471,22,1,20240904,1,5,13,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5177,47-710-5471,22,1,20240904,1,5,17,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5178,47-710-5471,22,1,20240904,1,5,21,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5179,47-710-5471,22,1,20240904,1,5,25,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5180,47-710-5471,22,1,20240904,1,5,29,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5181,47-710-5471,22,1,20240904,1,5,33,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5182,47-710-5471,22,1,20240904,1,5,37,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5183,47-710-5471,22,1,20240904,1,5,41,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5184,47-710-5471,22,1,20240904,1,5,45,2,199.64,11,5,4,1,1,5,High,0,Planned,8
5185,88-167-7129,11,3,20240428,1,3,3,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5186,88-167-7129,11,3,20240428,1,3,7,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5187,88-167-7129,11,3,20240428,1,3,11,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5188,88-167-7129,11,3,20240428,1,3,15,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5189,88-167-7129,11,3,20240428,1,3,19,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5190,88-167-7129,11,3,20240428,1,3,23,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5191,88-167-7129,11,3,20240428,1,3,27,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5192,88-167-7129,11,3,20240428,1,3,31,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5193,88-167-7129,11,3,20240428,1,3,35,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5194,88-167-7129,11,3,20240428,1,3,39,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5195,88-167-7129,11,3,20240428,1,3,43,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5196,88-167-7129,11,3,20240428,1,3,47,3,162.22,10,5,5,0,1,1,Medium,1,Wants-based,8
5197,86-771-9082,10,1,20241208,2,5,1,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5198,86-771-9082,10,1,20241208,2,5,5,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5199,86-771-9082,10,1,20241208,2,5,9,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5200,86-771-9082,10,1,20241208,2,5,13,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5201,86-771-9082,10,1,20241208,2,5,17,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5202,86-771-9082,10,1,20241208,2,5,21,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5203,86-771-9082,10,1,20241208,2,5,25,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5204,86-771-9082,10,1,20241208,2,5,29,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5205,86-771-9082,10,1,20241208,2,5,33,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5206,86-771-9082,10,1,20241208,2,5,37,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5207,86-771-9082,10,1,20241208,2,5,41,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5208,86-771-9082,10,1,20241208,2,5,45,1,401.75,8,3,4,0,1,8,High,0,Wants-based,6
5209,46-678-4172,8,1,20241105,2,3,1,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5210,46-678-4172,8,1,20241105,2,3,5,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5211,46-678-4172,8,1,20241105,2,3,9,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5212,46-678-4172,8,1,20241105,2,3,13,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5213,46-678-4172,8,1,20241105,2,3,17,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5214,46-678-4172,8,1,20241105,2,3,21,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5215,46-678-4172,8,1,20241105,2,3,25,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5216,46-678-4172,8,1,20241105,2,3,29,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5217,46-678-4172,8,1,20241105,2,3,33,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5218,46-678-4172,8,1,20241105,2,3,37,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5219,46-678-4172,8,1,20241105,2,3,41,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5220,46-678-4172,8,1,20241105,2,3,45,2,365.88,12,3,3,2,0,9,High,1,Need-based,7
5221,14-249-1256,22,2,20240213,3,3,2,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5222,14-249-1256,22,2,20240213,3,3,6,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5223,14-249-1256,22,2,20240213,3,3,10,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5224,14-249-1256,22,2,20240213,3,3,14,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5225,14-249-1256,22,2,20240213,3,3,18,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5226,14-249-1256,22,2,20240213,3,3,22,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5227,14-249-1256,22,2,20240213,3,3,26,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5228,14-249-1256,22,2,20240213,3,3,30,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5229,14-249-1256,22,2,20240213,3,3,34,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5230,14-249-1256,22,2,20240213,3,3,38,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5231,14-249-1256,22,2,20240213,3,3,42,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5232,14-249-1256,22,2,20240213,3,3,46,1,58.29,6,2,3,2,1,7,Low,0,Impulsive,14
5233,94-120-9525,23,1,20241114,3,4,4,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5234,94-120-9525,23,1,20241114,3,4,8,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5235,94-120-9525,23,1,20241114,3,4,12,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5236,94-120-9525,23,1,20241114,3,4,16,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5237,94-120-9525,23,1,20241114,3,4,20,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5238,94-120-9525,23,1,20241114,3,4,24,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5239,94-120-9525,23,1,20241114,3,4,28,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5240,94-120-9525,23,1,20241114,3,4,32,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5241,94-120-9525,23,1,20241114,3,4,36,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5242,94-120-9525,23,1,20241114,3,4,40,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5243,94-120-9525,23,1,20241114,3,4,44,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5244,94-120-9525,23,1,20241114,3,4,48,1,358.50,3,3,4,2,2,3,None,0,Impulsive,8
5245,22-234-9315,9,1,20241110,2,5,2,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5246,22-234-9315,9,1,20241110,2,5,6,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5247,22-234-9315,9,1,20241110,2,5,10,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5248,22-234-9315,9,1,20241110,2,5,14,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5249,22-234-9315,9,1,20241110,2,5,18,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5250,22-234-9315,9,1,20241110,2,5,22,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5251,22-234-9315,9,1,20241110,2,5,26,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5252,22-234-9315,9,1,20241110,2,5,30,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5253,22-234-9315,9,1,20241110,2,5,34,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5254,22-234-9315,9,1,20241110,2,5,38,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5255,22-234-9315,9,1,20241110,2,5,42,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5256,22-234-9315,9,1,20241110,2,5,46,1,360.92,7,2,1,2,0,9,Low,0,Impulsive,8
5257,37-560-7247,12,1,20241003,2,3,4,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5258,37-560-7247,12,1,20241003,2,3,8,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5259,37-560-7247,12,1,20241003,2,3,12,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5260,37-560-7247,12,1,20241003,2,3,16,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5261,37-560-7247,12,1,20241003,2,3,20,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5262,37-560-7247,12,1,20241003,2,3,24,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5263,37-560-7247,12,1,20241003,2,3,28,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5264,37-560-7247,12,1,20241003,2,3,32,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5265,37-560-7247,12,1,20241003,2,3,36,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5266,37-560-7247,12,1,20241003,2,3,40,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5267,37-560-7247,12,1,20241003,2,3,44,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5268,37-560-7247,12,1,20241003,2,3,48,1,374.36,4,2,2,0,1,9,None,0,Wants-based,1
5269,91-857-0797,21,1,20240830,3,2,1,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5270,91-857-0797,21,1,20240830,3,2,5,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5271,91-857-0797,21,1,20240830,3,2,9,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5272,91-857-0797,21,1,20240830,3,2,13,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5273,91-857-0797,21,1,20240830,3,2,17,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5274,91-857-0797,21,1,20240830,3,2,21,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5275,91-857-0797,21,1,20240830,3,2,25,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5276,91-857-0797,21,1,20240830,3,2,29,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5277,91-857-0797,21,1,20240830,3,2,33,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5278,91-857-0797,21,1,20240830,3,2,37,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5279,91-857-0797,21,1,20240830,3,2,41,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5280,91-857-0797,21,1,20240830,3,2,45,1,435.37,11,4,2,1,0,3,High,1,Planned,4
5281,19-344-0102,5,1,20241009,1,3,3,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5282,19-344-0102,5,1,20241009,1,3,7,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5283,19-344-0102,5,1,20241009,1,3,11,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5284,19-344-0102,5,1,20241009,1,3,15,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5285,19-344-0102,5,1,20241009,1,3,19,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5286,19-344-0102,5,1,20241009,1,3,23,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5287,19-344-0102,5,1,20241009,1,3,27,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5288,19-344-0102,5,1,20241009,1,3,31,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5289,19-344-0102,5,1,20241009,1,3,35,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5290,19-344-0102,5,1,20241009,1,3,39,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5291,19-344-0102,5,1,20241009,1,3,43,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5292,19-344-0102,5,1,20241009,1,3,47,3,459.30,9,4,4,1,2,5,Medium,0,Planned,1
5293,48-609-7715,9,2,20241102,2,5,2,2,426.89,2,5,1,1,1,3,Low,1,Wants-based,10
5294,48-609-7715,9,2,20241102,2,5,6,2,426.89,2,5,1,1,1,3,Low,1,Wants-based,10
5295,48-609-7715,9,2,20241102,2,5,10,2,426.89,2,5,1,1,1,3,Low,1,Wants-based,10
