Demographic_ID,Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location
2321,94-288-4423,39,Female,High,Widowed,Master's,High,Qal?eh-ye Khv?jeh
2322,49-891-9711,22,Male,Middle,Divorced,Master's,Middle,Veiga
2323,08-806-0588,25,Male,High,Single,High School,Middle,Al Qar?rah
2324,94-746-2001,30,Female,Middle,Married,Bachelor's,Middle,Fandriana
2325,38-943-5744,19,Polygender,High,Married,Bachelor's,High,Carregueira
2326,98-535-8497,35,Male,High,Divorced,Master's,Middle,Lincheng
2327,33-243-8793,45,Male,Middle,Widowed,High School,High,Semenivka
2328,99-581-5577,20,Male,High,Single,High School,High,Yl?ne
2329,64-180-2404,48,Male,Middle,Divorced,High School,High,Cendagah
2330,73-097-0986,23,Male,Middle,Single,Master's,High,F?r?z?b?d
2331,88-051-0567,49,Female,High,Widowed,High School,High,Trondheim
2332,44-715-9594,23,Female,Middle,Widowed,Bachelor's,High,Yakovlevo
2333,84-188-6577,39,Male,Middle,Widowed,High School,High,Katav-Ivanovsk
2334,19-116-4723,45,Male,High,Married,High School,High,Voznesenskoye
2335,21-783-9242,31,Genderqueer,High,Divorced,Master's,High,Voskhod
2336,95-528-2313,19,Female,Middle,Married,Bachelor's,High,Gudja
2337,94-682-4886,27,Male,Middle,Single,Bachelor's,High,Gawul
2338,55-944-9669,32,Bigender,Middle,Divorced,Master's,High,Sobeok
2339,32-314-2958,24,Male,Middle,Married,Master's,High,Nanhuang
2340,67-697-2331,22,Male,Middle,Married,Master's,High,Tanudan
2341,28-855-1639,46,Male,High,Single,High School,Middle,Jiaozuo
2342,38-069-8615,37,Female,Middle,Married,Bachelor's,Middle,Tak?b
2343,58-233-5963,34,Male,High,Single,Bachelor's,High,Gualeguay
2344,02-004-0620,32,Male,Middle,Single,Master's,High,Lagoa Seca
2345,78-822-9328,44,Male,High,Divorced,High School,Middle,Bugarama
2346,73-359-1998,24,Female,Middle,Divorced,Bachelor's,Middle,Dicamay
2347,84-459-7736,22,Genderqueer,Middle,Widowed,Master's,Middle,Xiluodu
2348,07-395-5818,37,Agender,High,Single,High School,High,?ab?bah
2349,07-560-6637,41,Female,Middle,Divorced,Master's,High,Lobuk
2350,61-926-1691,32,Male,High,Divorced,High School,Middle,Waiwukak
2351,41-215-6092,37,Female,High,Single,High School,High,Zub?bah
2352,89-833-7175,43,Male,Middle,Widowed,High School,High,K?sowo
2353,08-117-9893,49,Male,High,Single,High School,Middle,Colombo
2354,24-109-2173,27,Female,High,Single,Bachelor's,High,Mess?ni
2355,79-939-2140,41,Male,Middle,Widowed,High School,High,Yishui
2356,95-999-0984,33,Male,High,Divorced,Bachelor's,Middle,Nanyaojie
2357,64-799-3174,46,Male,Middle,Divorced,Master's,Middle,Buzen
2358,27-018-2262,42,Female,Middle,Married,Bachelor's,Middle,Bom Jesus do Itabapoana
2359,38-881-0766,27,Male,Middle,Widowed,High School,Middle,Centenario
2360,17-344-8603,29,Male,High,Divorced,Bachelor's,Middle,Al J?zah
2361,51-387-9144,38,Male,High,Single,Master's,Middle,Th? Tr?n C?m Th?y
2362,42-101-8525,21,Male,Middle,Widowed,Bachelor's,Middle,Curahkalak Tengah
2363,69-157-6752,18,Male,Middle,Single,Bachelor's,Middle,Ebu
2364,27-843-5553,44,Non-binary,Middle,Single,Bachelor's,Middle,T?o Pujio
2365,04-468-5487,22,Male,Middle,Married,High School,High,Cr?teil
2366,08-584-8296,18,Female,Middle,Divorced,High School,High,Shaxi
2367,81-014-4502,24,Female,Middle,Widowed,Master's,Middle,Kel?sh?d va S?darj?n
2368,65-167-9819,28,Male,High,Divorced,High School,Middle,Punta Gorda
2369,19-925-2376,24,Male,High,Single,Bachelor's,Middle,Segodim
2370,03-669-7519,40,Female,Middle,Married,Master's,High,Yinying
2371,00-520-4376,50,Male,High,Widowed,Bachelor's,Middle,Harembo
2372,62-701-1037,49,Male,Middle,Widowed,Master's,High,Lazarevac
2373,87-806-4478,35,Male,Middle,Widowed,Master's,Middle,Al J?zah
2374,04-809-8989,25,Female,High,Married,High School,Middle,Zhongcun
2375,39-867-1989,40,Female,High,Widowed,High School,High,Gaopeng
2376,45-584-7333,40,Female,High,Widowed,Master's,High,Tabonok
2377,85-885-6579,50,Male,Middle,Single,Bachelor's,Middle,Tirana
2378,65-457-2840,24,Male,Middle,Single,High School,Middle,Maralal
2379,82-726-1255,30,Female,Middle,Married,Bachelor's,High,Xinjiang
2380,90-602-3583,32,Female,High,Widowed,Bachelor's,Middle,Mocho
2381,02-711-1034,48,Female,High,Widowed,High School,Middle,Likhoy
2382,27-347-7437,44,Female,High,Married,Bachelor's,High,Mineiros
2383,95-675-7816,19,Female,High,Widowed,Master's,Middle,Noisy-le-Grand
2384,87-418-1400,39,Male,Middle,Widowed,Bachelor's,High,Taoyuan
2385,51-220-3072,31,Male,Middle,Married,Master's,High,Shuntian
2386,17-648-0171,38,Female,High,Widowed,Bachelor's,Middle,Jo?o C?mara
2387,11-975-9054,33,Male,Middle,Married,High School,High,Cunha
2388,75-518-2831,33,Male,Middle,Divorced,Master's,Middle,Fengyi
2389,13-297-9777,42,Agender,Middle,Married,Bachelor's,High,Myshkin
2390,81-604-7906,49,Male,Middle,Divorced,High School,High,Tewulike
2391,87-518-0375,46,Non-binary,Middle,Divorced,High School,High,Bistrinci
2392,53-437-2629,42,Male,High,Single,Bachelor's,Middle,Chenguang
2393,46-681-0764,44,Female,Middle,Married,Master's,High,Muara
2394,43-990-6454,33,Female,High,Divorced,Master's,Middle,Qorveh
2395,55-570-3804,36,Male,Middle,Widowed,Master's,Middle,Bom Despacho
2396,29-067-4901,35,Male,High,Divorced,Master's,Middle,Arhust
2397,93-957-6269,26,Male,High,Divorced,Bachelor's,Middle,Thaton
2398,81-225-6647,43,Female,High,Widowed,Bachelor's,High,Changbai
2399,64-706-7841,25,Male,High,Divorced,Bachelor's,Middle,Kragan
2400,47-178-9529,37,Female,High,Divorced,Master's,Middle,Bida
2401,63-808-3641,25,Male,High,Widowed,Bachelor's,Middle,Pointe Michel
2402,85-738-8909,40,Female,Middle,Divorced,High School,Middle,Juyuan
2403,40-224-1057,40,Female,Middle,Married,Bachelor's,High,Sabugo
2404,24-853-1635,20,Female,Middle,Widowed,High School,Middle,Huangjin
2405,61-627-1822,39,Male,High,Widowed,Bachelor's,High,Huquan
2406,89-392-5002,19,Female,High,Single,Bachelor's,High,Xinqiao
2407,71-573-6085,31,Female,Middle,Widowed,Master's,High,Trzemeszno
2408,91-810-3612,36,Female,Middle,Married,Bachelor's,Middle,Dashkawka
2409,07-323-0255,31,Genderfluid,Middle,Married,High School,High,Sakura
2410,81-054-5343,45,Female,High,Divorced,Bachelor's,Middle,Lianghu
2411,14-854-9545,45,Agender,Middle,Single,High School,Middle,Karabash
2412,52-150-4629,23,Female,High,Divorced,Master's,High,Maomiaoji
2413,48-918-4473,28,Male,Middle,Married,High School,High,Pingtian
2414,06-764-5496,26,Female,High,Single,High School,Middle,Ti?ina
2415,67-036-4295,50,Female,Middle,Divorced,Master's,High,Montceau-les-Mines
2416,35-880-9374,36,Female,Middle,Widowed,Bachelor's,High,Karengan
2417,08-614-6177,32,Male,Middle,Widowed,Master's,Middle,Sungai Raya
2418,35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru
2419,91-570-2695,50,Male,Middle,Married,High School,Middle,?ah??
2420,54-193-3526,24,Female,Middle,Widowed,Bachelor's,Middle,Masaran
2421,55-237-7991,49,Male,Middle,Widowed,Master's,High,Huangtang
2422,90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,Sko?tari
2423,88-395-8741,44,Male,High,Divorced,High School,Middle,Jelat
2424,06-638-0433,41,Male,High,Married,High School,Middle,Doibang
2425,84-208-7045,33,Male,High,Divorced,High School,High,Kazimierz Dolny
2426,71-568-0867,46,Male,High,Single,Bachelor's,High,Margasari
2427,91-695-8237,31,Female,Middle,Widowed,High School,High,Kryva Hora
2428,68-458-0904,20,Female,High,Single,Bachelor's,High,Pyra
2429,28-862-5550,49,Female,Middle,Married,Bachelor's,High,General Lavalle
2430,85-666-7449,26,Female,High,Widowed,Bachelor's,High,Zhongzhang
2431,30-987-7421,36,Male,Middle,Widowed,High School,High,Estacion
2432,39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang
2433,85-467-6564,35,Female,Middle,Widowed,High School,Middle,San Nicolas
2434,82-692-9306,41,Male,High,Married,High School,Middle,Ropa
2435,18-593-8611,22,Genderqueer,High,Single,High School,Middle,San Diego
2436,93-093-0556,42,Male,Middle,Single,Master's,Middle,Pan-an
2437,59-080-5779,50,Male,High,Single,Bachelor's,High,Shu
2438,64-915-2968,30,Female,High,Divorced,High School,Middle,T?n nad Vltavou
2439,94-495-3402,49,Female,High,Divorced,Master's,High,Mojogajeh
2440,84-458-6432,40,Female,Middle,Divorced,Bachelor's,Middle,Mawu
2441,46-452-3822,38,Female,Middle,Single,Bachelor's,Middle,Genting
2442,54-877-5699,21,Male,High,Married,Master's,High,Madan
2443,15-146-4456,40,Male,High,Divorced,Master's,High,Hexiangqiao
2444,76-620-2994,26,Male,High,Divorced,Master's,Middle,Na Muen
2445,60-834-3348,32,Female,Middle,Married,Master's,Middle,Gafargaon
2446,77-742-5663,47,Female,Middle,Widowed,High School,High,Qingban
2447,05-167-0833,21,Male,Middle,Single,Master's,Middle,Lab?ge
2448,86-182-9556,34,Male,High,Widowed,High School,High,Port Elizabeth
2449,14-415-2802,29,Male,Middle,Widowed,Master's,High,Sauri
2450,49-469-9163,20,Female,Middle,Divorced,Bachelor's,High,Desakolot
2451,67-937-6624,50,Male,High,Divorced,Bachelor's,Middle,Huambo
2452,91-761-9492,29,Female,Middle,Divorced,Master's,High,Luoting
2453,19-184-7665,25,Non-binary,Middle,Married,Bachelor's,High,Stepnogorsk
2454,19-383-9741,37,Male,Middle,Widowed,High School,Middle,Zarechnyy
2455,71-436-6908,47,Male,High,Divorced,Bachelor's,Middle,Arnprior
2456,73-145-5784,50,Female,Middle,Divorced,High School,High,Donglu
2457,50-637-1630,42,Polygender,High,Married,High School,Middle,Inderka
2458,44-938-7475,28,Female,High,Single,Bachelor's,High,Tochio-honch?
2459,55-279-3045,23,Male,Middle,Single,High School,Middle,Pasadena
2460,59-997-3903,42,Male,High,Divorced,High School,High,Barish?l
2461,12-029-9344,32,Male,High,Single,Bachelor's,High,Kihurio
2462,41-130-2570,33,Male,Middle,Divorced,Bachelor's,High,Oekero
2463,25-285-7453,32,Male,High,Single,Bachelor's,Middle,Cluses
2464,47-225-8686,29,Male,High,Widowed,High School,High,Wrz?sowice
2465,33-519-4214,25,Non-binary,High,Divorced,Bachelor's,Middle,Hengfeng
2466,03-991-2098,41,Female,High,Divorced,Bachelor's,Middle,Bor
2467,30-735-8744,24,Female,Middle,Divorced,Bachelor's,High,Nawu
2468,13-848-5757,32,Female,High,Single,Master's,Middle,Longotea
2469,21-300-2001,41,Female,Middle,Widowed,High School,Middle,?ab?l al Jabr
2470,38-587-1781,18,Male,Middle,Divorced,Bachelor's,Middle,Gueset
2471,66-557-1474,25,Male,Middle,Single,Master's,Middle,L?kak
2472,03-422-8710,49,Male,Middle,Divorced,Bachelor's,High,Yuanguping
2473,97-505-8416,43,Male,Middle,Married,Bachelor's,Middle,Chamical
2474,98-585-4742,38,Female,High,Widowed,High School,High,?gios Andr?as
2475,51-302-9537,40,Female,High,Single,Bachelor's,Middle,Cibeusi
2476,88-313-2633,33,Male,Middle,Divorced,Master's,Middle,Itsandz?ni
2477,61-286-0069,18,Agender,Middle,Widowed,Bachelor's,Middle,Kosh-Agach
2478,35-907-0586,39,Female,High,Married,Bachelor's,High,Kuafeu
2479,30-522-1574,31,Male,Middle,Divorced,Bachelor's,High,Xincheng
2480,43-715-8777,27,Male,Middle,Divorced,Master's,High,Minneapolis
2481,94-692-4313,31,Female,High,Single,Bachelor's,Middle,P?fki
2482,96-915-4091,36,Female,High,Widowed,Bachelor's,Middle,?awall?
2483,19-689-4556,50,Female,Middle,Married,High School,Middle,Przeworsk
2484,53-143-6147,49,Female,High,Divorced,High School,High,Amsterdam Nieuw West
2485,02-725-7664,43,Female,High,Divorced,High School,Middle,Klishkivtsi
2486,54-439-4748,35,Non-binary,High,Widowed,Bachelor's,High,Borova
2487,66-949-9895,21,Male,Middle,Widowed,Master's,High,Vendargues
2488,20-648-1010,34,Male,High,Married,High School,Middle,Zilang
2489,79-939-5393,21,Female,High,Married,High School,High,Camalote
2490,89-249-8369,23,Female,High,Widowed,Bachelor's,High,Julayjilah
2491,85-366-1482,31,Female,Middle,Married,High School,Middle,Badajoz
2492,34-874-7357,21,Male,High,Widowed,Master's,Middle,Fort Wayne
2493,90-363-8040,27,Male,High,Divorced,Bachelor's,Middle,Hospitalet De LlobregatL'
2494,65-533-1660,18,Male,Middle,Married,Master's,High,Palma De Mallorca
2495,98-376-8787,36,Male,High,Married,Master's,Middle,Pho Duc
2496,18-938-9896,44,Female,Middle,Widowed,High School,High,?eba
2497,04-829-7037,48,Bigender,High,Married,High School,High,Yaguaraparo
2498,93-455-0576,23,Female,Middle,Widowed,Master's,Middle,Novoorsk
2499,84-637-9188,35,Male,Middle,Divorced,Bachelor's,Middle,Wuyang
2500,01-484-8220,38,Male,Middle,Married,Bachelor's,Middle,Vsevolozhsk
2501,11-121-0709,42,Male,Middle,Married,Master's,Middle,Kara Suu
2502,36-649-0081,24,Female,High,Divorced,Master's,Middle,Beigucheng
2503,61-176-8712,27,Female,High,Married,Master's,Middle,Cerro
2504,75-526-2611,36,Female,High,Widowed,Master's,High,Yamaga
2505,72-339-1854,19,Bigender,High,Single,Master's,Middle,Sacramento
2506,80-360-6324,24,Female,High,Single,Bachelor's,Middle,Foso
2507,24-591-4327,35,Male,High,Divorced,High School,High,Nowe Brzesko
2508,58-487-8848,38,Female,High,Married,High School,High,Kon?rak
2509,61-453-3503,34,Male,High,Widowed,High School,High,Qingshandi
2510,63-680-7694,29,Female,High,Divorced,Master's,Middle,Mbala
2511,51-431-7150,41,Female,Middle,Widowed,Bachelor's,Middle,Shiqiao
2512,23-039-9347,41,Male,Middle,Divorced,High School,High,Yatsuomachi-higashikumisaka
2513,18-832-6916,32,Male,High,Married,Bachelor's,High,Czarna D?br?wka
2514,29-438-8126,36,Female,Middle,Single,High School,High,Pasirmadang
2515,64-490-6975,46,Female,Middle,Married,Bachelor's,Middle,Ahar
2516,91-789-3191,41,Female,High,Single,High School,Middle,Dake
2517,83-714-9649,28,Female,Middle,Widowed,Bachelor's,Middle,Harstad
2518,33-203-4230,23,Male,High,Divorced,Master's,Middle,Perbaungan
2519,90-918-2833,48,Female,High,Widowed,High School,High,Soroti
2520,53-409-1176,26,Male,High,Single,Master's,High,Caruaru
2521,52-491-3386,39,Female,High,Married,Master's,Middle,Kamiennik
2522,10-870-3357,45,Male,Middle,Married,High School,High,Boundiali
2523,41-816-7753,22,Male,Middle,Divorced,High School,High,G?tene
2524,68-296-5978,36,Male,High,Married,High School,Middle,Kadumelati
2525,03-874-9055,29,Female,Middle,Married,Bachelor's,High,Amparo
2526,28-123-8406,33,Male,High,Married,Bachelor's,High,Shimen
2527,01-089-2223,35,Male,High,Married,Master's,Middle,Philadelphia
2528,23-758-1012,39,Female,Middle,Single,High School,High,Myingyan
2529,34-788-8387,38,Female,Middle,Single,High School,Middle,Qingqu
2530,53-865-9342,27,Female,High,Single,Bachelor's,High,Poste de Flacq
2531,79-052-8470,35,Male,Middle,Widowed,High School,High,?awr al B??ah
2532,86-359-7320,43,Female,Middle,Widowed,Master's,Middle,Phu Loc
2533,27-111-2242,40,Bigender,High,Single,Bachelor's,Middle,Jembangan
2534,84-538-0238,19,Male,Middle,Divorced,High School,Middle,Harhorin
2535,04-660-2742,46,Agender,High,Married,High School,High,Meijiang
2536,96-496-9833,30,Female,High,Single,High School,High,La?gub
2537,27-672-6081,35,Male,High,Divorced,Bachelor's,Middle,Bangbayang
2538,66-033-0540,34,Male,High,Widowed,High School,Middle,St?bo?ice
2539,99-643-9845,28,Female,Middle,Married,High School,High,Banturkrajan
2540,27-571-9402,44,Female,Middle,Married,Master's,Middle,S?o Torcato
2541,10-430-5821,25,Male,High,Divorced,Master's,Middle,Kapan
2542,36-835-7445,45,Male,Middle,Married,Bachelor's,High,V?n Giang
2543,41-602-4042,47,Female,High,Single,High School,Middle,Oslo
2544,63-743-6962,39,Male,Middle,Single,High School,Middle,Tanushimarumachi-toyoki
2545,66-772-9922,32,Male,High,Divorced,High School,Middle,Kazo
2546,23-246-5927,47,Male,Middle,Widowed,Bachelor's,High,Rawa Mazowiecka
2547,74-022-7557,19,Male,High,Married,Bachelor's,Middle,W?nsan
2548,78-214-5658,48,Female,Middle,Single,High School,High,Villavicencio
2549,25-286-8786,27,Male,High,Single,Master's,High,Berlin
2550,55-955-9889,31,Female,High,Divorced,Bachelor's,High,Wailang
2551,34-237-3943,44,Male,Middle,Married,Master's,Middle,Fangshan
2552,19-386-9088,24,Female,High,Widowed,High School,Middle,Tallahassee
2553,16-583-2801,32,Female,Middle,Widowed,Master's,Middle,Anchorage
2554,83-752-5439,28,Female,Middle,Married,Master's,High,Mulhouse
2555,25-485-2023,26,Male,Middle,Divorced,Master's,Middle,Tangkilsari
2556,90-822-7664,38,Female,Middle,Married,Master's,Middle,San Carlos
2557,22-039-6819,28,Female,Middle,Divorced,High School,Middle,Queluz
2558,50-395-1941,30,Genderqueer,High,Married,High School,High,S?rkisalo
2559,99-771-9310,37,Female,High,Widowed,Master's,Middle,Vitoria-Gasteiz
2560,18-518-0140,47,Female,High,Divorced,Bachelor's,Middle,Coro
2561,57-000-8646,41,Female,High,Widowed,Master's,Middle,Purwa
2562,81-926-9297,22,Female,Middle,Widowed,Master's,High,G?vle
2563,64-120-6212,31,Male,Middle,Single,Bachelor's,Middle,Fubin
2564,01-404-3425,38,Male,High,Single,Master's,High,Talshand
2565,68-971-6148,45,Male,High,Single,Master's,Middle,Palampal
2566,22-053-4627,30,Female,High,Married,High School,High,Kam?rai
2567,09-258-0424,45,Female,Middle,Married,High School,Middle,Ettelbruck
2568,56-782-9001,18,Male,High,Married,Bachelor's,High,Cawayan
2569,05-506-7216,36,Male,High,Single,Bachelor's,Middle,Don Carlos
2570,47-356-9730,25,Female,High,Single,High School,High,Seleu?
2571,42-898-6421,21,Female,High,Divorced,High School,Middle,Cervantes
2572,17-364-8685,26,Male,High,Single,Master's,High,Ebebiyin
2573,13-618-9438,40,Male,High,Divorced,Bachelor's,High,Chuquitira
2574,32-457-2982,47,Female,High,Divorced,High School,Middle,Proletarsk
2575,43-386-2489,27,Bigender,High,Widowed,High School,Middle,Naghalin
2576,67-438-2378,29,Female,Middle,Divorced,High School,High,Honolulu
2577,65-431-1264,21,Male,Middle,Single,Bachelor's,High,Dhalie
2578,73-367-8478,41,Genderfluid,High,Single,Bachelor's,High,Giesteira
2579,84-162-8799,43,Male,Middle,Widowed,High School,High,Khilok
2580,51-546-9992,33,Male,High,Widowed,Master's,Middle,Cimara
2581,89-189-3295,23,Female,Middle,Single,Master's,Middle,Vereshchagino
2582,45-776-7217,37,Female,Middle,Divorced,Bachelor's,High,Binagadi
2583,71-354-5174,34,Female,High,Single,Master's,High,Tsuen Wan
2584,05-975-6985,27,Male,High,Divorced,Master's,Middle,Banjar Batanpoh
2585,42-859-2475,40,Male,Middle,Widowed,Master's,High,Yenakiyeve
2586,34-094-1923,40,Female,Middle,Widowed,Master's,Middle,San Ramon
2587,57-797-8139,43,Male,High,Widowed,Bachelor's,High,Sak?t?
2588,21-048-8669,37,Non-binary,Middle,Single,Bachelor's,Middle,Pantenan
2589,30-038-8752,49,Male,High,Single,Bachelor's,High,Antrukan
2590,06-237-7338,27,Female,Middle,Married,Bachelor's,Middle,Dhahab
2591,71-817-5422,19,Female,High,Single,High School,High,Vetluga
2592,68-512-0568,40,Female,High,Married,Master's,Middle,Wolfsberg
2593,18-633-9387,27,Male,Middle,Married,Bachelor's,High,San Bautista
2594,08-977-4418,29,Female,Middle,Married,Master's,High,Reuleuet
2595,97-738-8095,45,Polygender,High,Single,Bachelor's,High,Lonpao Dajah
2596,15-421-1255,24,Female,High,Single,High School,Middle,Nanqiao
2597,92-142-4328,45,Female,Middle,Married,Master's,Middle,San Carlos
2598,06-357-6548,39,Female,Middle,Divorced,High School,Middle,Ishikawa
2599,59-261-4453,40,Male,High,Widowed,High School,High,Oguma
2600,35-644-3184,21,Female,High,Single,Master's,Middle,T??any
2601,30-528-9105,42,Female,Middle,Married,Master's,High,Aksha
2602,14-709-8547,44,Female,Middle,Divorced,Bachelor's,High,Lahan Sai
2603,80-508-9866,46,Female,Middle,Married,Master's,High,Est?ncia
2604,27-100-0661,29,Male,High,Divorced,Master's,High,Las Lomas
2605,68-488-7343,19,Female,Middle,Married,High School,High,Xiamayu
2606,63-304-1852,21,Male,High,Widowed,Master's,High,I?apari
